PDB_ID,Method,Resolution
1EZF,X-RAY DIFFRACTION,2.15
1EZQ,X-RAY DIFFRACTION,2.2
1EZX,X-RAY DIFFRACTION,2.6
1F05,X-RAY DIFFRACTION,2.44
1F0R,X-RAY DIFFRACTION,1.9
1F0S,X-RAY DIFFRACTION,2.1
1F0Y,X-RAY DIFFRACTION,1.8
1F12,X-RAY DIFFRACTION,2.4
1F13,X-RAY DIFFRACTION,2.1
1F14,X-RAY DIFFRACTION,2.3
1F17,X-RAY DIFFRACTION,2.3
1F1J,X-RAY DIFFRACTION,2.35
1F2L,X-RAY DIFFRACTION,2.0
1F2Q,X-RAY DIFFRACTION,2.4
1F3M,X-RAY DIFFRACTION,2.3
1F3U,X-RAY DIFFRACTION,1.7
1F41,X-RAY DIFFRACTION,1.5
1F45,X-RAY DIFFRACTION,2.8
1F4J,X-RAY DIFFRACTION,2.4
1F59,X-RAY DIFFRACTION,2.8
1F5N,X-RAY DIFFRACTION,1.7
1F5Q,X-RAY DIFFRACTION,2.5
1F5W,X-RAY DIFFRACTION,1.7
1F5Y,SOLUTION NMR,N/A
1F66,X-RAY DIFFRACTION,2.6
1F6A,X-RAY DIFFRACTION,3.5
1F86,X-RAY DIFFRACTION,1.1
1F8A,X-RAY DIFFRACTION,1.84
1F95,SOLUTION NMR,N/A
1F9E,X-RAY DIFFRACTION,2.9
1F9Q,X-RAY DIFFRACTION,2.0
1F9R,X-RAY DIFFRACTION,2.0
1F9S,X-RAY DIFFRACTION,2.38
1FAK,X-RAY DIFFRACTION,2.1
1FAP,X-RAY DIFFRACTION,2.7
1FAX,X-RAY DIFFRACTION,N/A
1FB1,X-RAY DIFFRACTION,3.1
1FBR,SOLUTION NMR,N/A
1FBV,X-RAY DIFFRACTION,N/A
1FBY,X-RAY DIFFRACTION,2.25
1FC0,X-RAY DIFFRACTION,2.4
1FC1,X-RAY DIFFRACTION,N/A
1FC2,X-RAY DIFFRACTION,N/A
1FCC,X-RAY DIFFRACTION,N/A
1FCG,X-RAY DIFFRACTION,2.0
1FCH,X-RAY DIFFRACTION,2.2
1FCK,X-RAY DIFFRACTION,2.2
1FD3,X-RAY DIFFRACTION,1.35
1FD4,X-RAY DIFFRACTION,1.7
1FDH,X-RAY DIFFRACTION,N/A
1FDP,X-RAY DIFFRACTION,2.1
1FDQ,X-RAY DIFFRACTION,1.9
1FDU,X-RAY DIFFRACTION,2.7
1FDV,X-RAY DIFFRACTION,3.0
1FE0,X-RAY DIFFRACTION,1.75
1FE4,X-RAY DIFFRACTION,1.75
1FE8,X-RAY DIFFRACTION,2.03
1FEE,X-RAY DIFFRACTION,1.8
1FG9,X-RAY DIFFRACTION,2.9
1FGG,X-RAY DIFFRACTION,2.3
1FGI,X-RAY DIFFRACTION,2.5
1FGK,X-RAY DIFFRACTION,2.0
1FGV,X-RAY DIFFRACTION,N/A
1FH2,X-RAY DIFFRACTION,1.8
1FHN,X-RAY DIFFRACTION,1.75
1FIC,X-RAY DIFFRACTION,N/A
1FIE,X-RAY DIFFRACTION,N/A
1FIN,X-RAY DIFFRACTION,N/A
1FJ2,X-RAY DIFFRACTION,1.48
1FJS,X-RAY DIFFRACTION,1.82
1FKI,X-RAY DIFFRACTION,N/A
1FL5,X-RAY DIFFRACTION,2.1
1FL6,X-RAY DIFFRACTION,2.8
1FL7,X-RAY DIFFRACTION,3.0
1FLE,X-RAY DIFFRACTION,N/A
1FLT,X-RAY DIFFRACTION,1.7
1FM6,X-RAY DIFFRACTION,2.1
1FM9,X-RAY DIFFRACTION,2.1
1FMK,X-RAY DIFFRACTION,1.5
1FN3,X-RAY DIFFRACTION,2.48
1FN7,X-RAY DIFFRACTION,2.6
1FNF,X-RAY DIFFRACTION,2.0
1FNH,X-RAY DIFFRACTION,3.5
1FNL,X-RAY DIFFRACTION,1.8
1FNS,X-RAY DIFFRACTION,N/A
1FOE,X-RAY DIFFRACTION,2.8
1FOS,X-RAY DIFFRACTION,N/A
1FP5,X-RAY DIFFRACTION,2.3
1FPC,X-RAY DIFFRACTION,N/A
1FPH,X-RAY DIFFRACTION,N/A
1FPZ,X-RAY DIFFRACTION,2.0
1FQ1,X-RAY DIFFRACTION,3.0
1FQ3,X-RAY DIFFRACTION,3.1
1FQ9,X-RAY DIFFRACTION,3.0
1FQV,X-RAY DIFFRACTION,2.8
1FRO,X-RAY DIFFRACTION,2.2
1FS1,X-RAY DIFFRACTION,N/A
1FS2,X-RAY DIFFRACTION,N/A
1FST,X-RAY DIFFRACTION,2.7
1FT0,X-RAY DIFFRACTION,2.6
1FT3,X-RAY DIFFRACTION,2.8
1FT4,X-RAY DIFFRACTION,2.9
1FTA,X-RAY DIFFRACTION,N/A
1FU1,X-RAY DIFFRACTION,2.6
1FU2,POWDER DIFFRACTION,N/A
1FUB,POWDER DIFFRACTION,N/A
1FUJ,X-RAY DIFFRACTION,1.98
1FUN,X-RAY DIFFRACTION,2.85
1FV1,X-RAY DIFFRACTION,1.9
1FVC,X-RAY DIFFRACTION,N/A
1FVD,X-RAY DIFFRACTION,N/A
1FVE,X-RAY DIFFRACTION,N/A
1FVO,X-RAY DIFFRACTION,2.6
1FVR,X-RAY DIFFRACTION,2.2
1FVV,X-RAY DIFFRACTION,2.8
1FW1,X-RAY DIFFRACTION,1.9
1FXT,SOLUTION NMR,N/A
1FYH,X-RAY DIFFRACTION,2.04
1FYR,X-RAY DIFFRACTION,2.4
1FYT,X-RAY DIFFRACTION,2.6
1FZA,X-RAY DIFFRACTION,2.9
1FZB,X-RAY DIFFRACTION,2.9
1FZC,X-RAY DIFFRACTION,2.3
1FZD,X-RAY DIFFRACTION,2.1
1FZE,X-RAY DIFFRACTION,3.0
1FZF,X-RAY DIFFRACTION,2.7
1FZG,X-RAY DIFFRACTION,2.5
1FZV,X-RAY DIFFRACTION,2.0
1G05,X-RAY DIFFRACTION,2.45
1G0Y,X-RAY DIFFRACTION,3.0
1G13,X-RAY DIFFRACTION,2.0
1G1O,X-RAY DIFFRACTION,2.3
1G1Q,X-RAY DIFFRACTION,2.4
1G1R,X-RAY DIFFRACTION,3.4
1G1S,X-RAY DIFFRACTION,1.9
1G1T,X-RAY DIFFRACTION,1.5
1G1U,X-RAY DIFFRACTION,2.5
1G2L,X-RAY DIFFRACTION,1.9
1G2M,X-RAY DIFFRACTION,3.0
1G30,X-RAY DIFFRACTION,2.0
1G32,X-RAY DIFFRACTION,1.9
1G37,X-RAY DIFFRACTION,2.0
1G3J,X-RAY DIFFRACTION,2.1
1G3M,X-RAY DIFFRACTION,1.7
1G3N,X-RAY DIFFRACTION,2.9
1G49,X-RAY DIFFRACTION,1.8
1G4K,X-RAY DIFFRACTION,2.0
1G4U,X-RAY DIFFRACTION,2.3
1G50,X-RAY DIFFRACTION,2.9
1G55,X-RAY DIFFRACTION,1.8
1G5J,SOLUTION NMR,N/A
1G5M,SOLUTION NMR,N/A
1G5Y,X-RAY DIFFRACTION,2.0
1G73,X-RAY DIFFRACTION,2.0
1G7A,X-RAY DIFFRACTION,1.2
1G7B,X-RAY DIFFRACTION,1.3
1G82,X-RAY DIFFRACTION,2.6
1G83,X-RAY DIFFRACTION,2.6
1G88,X-RAY DIFFRACTION,3.0
1G8I,X-RAY DIFFRACTION,1.9
1G9M,X-RAY DIFFRACTION,2.2
1G9N,X-RAY DIFFRACTION,2.9
1G9V,X-RAY DIFFRACTION,1.85
1GAF,X-RAY DIFFRACTION,1.95
1GBN,X-RAY DIFFRACTION,2.3
1GBU,X-RAY DIFFRACTION,1.8
1GBV,X-RAY DIFFRACTION,2.0
1GC1,X-RAY DIFFRACTION,2.5
1GCQ,X-RAY DIFFRACTION,1.68
1GCZ,X-RAY DIFFRACTION,1.8
1GD0,X-RAY DIFFRACTION,1.5
1GEN,X-RAY DIFFRACTION,2.0
1GFW,X-RAY DIFFRACTION,2.8
1GG3,X-RAY DIFFRACTION,2.8
1GG5,X-RAY DIFFRACTION,2.2
1GGL,X-RAY DIFFRACTION,2.3
1GGT,X-RAY DIFFRACTION,N/A
1GGU,X-RAY DIFFRACTION,2.0
1GGY,X-RAY DIFFRACTION,2.5
1GH6,X-RAY DIFFRACTION,3.2
1GHQ,X-RAY DIFFRACTION,2.0
1GHV,X-RAY DIFFRACTION,1.4
1GHW,X-RAY DIFFRACTION,1.75
1GHX,X-RAY DIFFRACTION,1.68
1GHY,X-RAY DIFFRACTION,1.8
1GIF,X-RAY DIFFRACTION,1.9
1GJ4,X-RAY DIFFRACTION,1.56
1GJ5,X-RAY DIFFRACTION,1.42
1GJH,SOLUTION NMR,N/A
1GJJ,SOLUTION NMR,N/A
1GJZ,SOLUTION NMR,N/A
1GK4,X-RAY DIFFRACTION,2.3
1GKC,X-RAY DIFFRACTION,2.3
1GKD,X-RAY DIFFRACTION,2.1
1GKO,X-RAY DIFFRACTION,1.99
1GLI,X-RAY DIFFRACTION,2.48
1GMN,X-RAY DIFFRACTION,2.3
1GMO,X-RAY DIFFRACTION,2.95
1GMY,X-RAY DIFFRACTION,1.9
1GNG,X-RAY DIFFRACTION,2.6
1GNH,X-RAY DIFFRACTION,3.0
1GNI,X-RAY DIFFRACTION,2.4
1GNJ,X-RAY DIFFRACTION,2.6
1GO4,X-RAY DIFFRACTION,2.05
1GOS,X-RAY DIFFRACTION,3.0
1GP0,X-RAY DIFFRACTION,1.4
1GP9,X-RAY DIFFRACTION,2.44
1GPZ,X-RAY DIFFRACTION,2.9
1GQF,X-RAY DIFFRACTION,2.9
1GQM,X-RAY DIFFRACTION,2.7
1GRA,X-RAY DIFFRACTION,N/A
1GRB,X-RAY DIFFRACTION,N/A
1GRE,X-RAY DIFFRACTION,N/A
1GRF,X-RAY DIFFRACTION,N/A
1GRG,X-RAY DIFFRACTION,N/A
1GRH,X-RAY DIFFRACTION,N/A
1GRI,X-RAY DIFFRACTION,N/A
1GRN,X-RAY DIFFRACTION,1.8
1GRT,X-RAY DIFFRACTION,2.2
1GSD,X-RAY DIFFRACTION,2.5
1GSE,X-RAY DIFFRACTION,2.0
1GSF,X-RAY DIFFRACTION,2.5
1GSN,X-RAY DIFFRACTION,1.7
1GSS,X-RAY DIFFRACTION,N/A
1GTU,X-RAY DIFFRACTION,2.68
1GTW,X-RAY DIFFRACTION,1.7
1GU4,X-RAY DIFFRACTION,1.75
1GU5,X-RAY DIFFRACTION,2.08
1GUA,X-RAY DIFFRACTION,N/A
1GUH,X-RAY DIFFRACTION,N/A
1GUJ,X-RAY DIFFRACTION,1.63
1GUL,X-RAY DIFFRACTION,2.7
1GUM,X-RAY DIFFRACTION,2.9
1GUX,X-RAY DIFFRACTION,1.85
1GVJ,X-RAY DIFFRACTION,1.52
1GW6,X-RAY DIFFRACTION,2.2
1GWQ,X-RAY DIFFRACTION,2.45
1GWR,X-RAY DIFFRACTION,2.4
1GXD,X-RAY DIFFRACTION,3.1
1GXR,X-RAY DIFFRACTION,1.6
1GY3,X-RAY DIFFRACTION,2.7
1GY5,X-RAY DIFFRACTION,2.3
1GYK,X-RAY DIFFRACTION,2.2
1GZ3,X-RAY DIFFRACTION,2.3
1GZ4,X-RAY DIFFRACTION,2.2
1GZP,X-RAY DIFFRACTION,2.8
1GZQ,X-RAY DIFFRACTION,2.2
1GZR,X-RAY DIFFRACTION,2.0
1GZS,X-RAY DIFFRACTION,2.3
1GZU,X-RAY DIFFRACTION,2.9
1GZW,X-RAY DIFFRACTION,1.7
1GZX,X-RAY DIFFRACTION,2.1
1GZY,X-RAY DIFFRACTION,2.0
1GZZ,X-RAY DIFFRACTION,2.3
1H02,X-RAY DIFFRACTION,2.0
1H03,X-RAY DIFFRACTION,1.7
1H04,X-RAY DIFFRACTION,2.0
1H0D,X-RAY DIFFRACTION,2.0
1H15,X-RAY DIFFRACTION,3.1
1H19,X-RAY DIFFRACTION,2.05
1H1B,X-RAY DIFFRACTION,2.0
1H1P,X-RAY DIFFRACTION,2.1
1H1Q,X-RAY DIFFRACTION,2.5
1H1R,X-RAY DIFFRACTION,2.0
1H1S,X-RAY DIFFRACTION,2.0
1H1V,X-RAY DIFFRACTION,3.0
1H24,X-RAY DIFFRACTION,2.5
1H25,X-RAY DIFFRACTION,2.5
1H26,X-RAY DIFFRACTION,2.24
1H27,X-RAY DIFFRACTION,2.2
1H28,X-RAY DIFFRACTION,2.8
1H2I,X-RAY DIFFRACTION,2.7
1H2K,X-RAY DIFFRACTION,2.15
1H2L,X-RAY DIFFRACTION,2.25
1H2M,X-RAY DIFFRACTION,2.5
1H2P,X-RAY DIFFRACTION,2.8
1H2Q,X-RAY DIFFRACTION,3.0
1H2T,X-RAY DIFFRACTION,2.15
1H2U,X-RAY DIFFRACTION,2.3
1H2V,X-RAY DIFFRACTION,2.0
1H3I,X-RAY DIFFRACTION,2.1
1H3O,X-RAY DIFFRACTION,2.3
1H3T,X-RAY DIFFRACTION,2.4
1H3U,X-RAY DIFFRACTION,2.4
1H3V,X-RAY DIFFRACTION,3.1
1H3W,X-RAY DIFFRACTION,2.82
1H3X,X-RAY DIFFRACTION,2.44
1H3Y,X-RAY DIFFRACTION,4.1
1H4A,X-RAY DIFFRACTION,1.15
1H4L,X-RAY DIFFRACTION,2.65
1H4O,X-RAY DIFFRACTION,1.95
1H4R,X-RAY DIFFRACTION,1.8
1H59,X-RAY DIFFRACTION,2.1
1H66,X-RAY DIFFRACTION,2.0
1H69,X-RAY DIFFRACTION,1.7
1H6F,X-RAY DIFFRACTION,1.7
1H6G,X-RAY DIFFRACTION,2.2
1H6K,X-RAY DIFFRACTION,2.0
1H6P,X-RAY DIFFRACTION,2.2
1H7S,X-RAY DIFFRACTION,1.95
1H88,X-RAY DIFFRACTION,2.7
1H89,X-RAY DIFFRACTION,2.45
1H8A,X-RAY DIFFRACTION,2.1
1H8B,SOLUTION NMR,N/A
1H8D,X-RAY DIFFRACTION,1.4
1H8F,X-RAY DIFFRACTION,2.75
1H8I,X-RAY DIFFRACTION,1.75
1H8U,X-RAY DIFFRACTION,1.8
1H8X,X-RAY DIFFRACTION,1.9
1H9D,X-RAY DIFFRACTION,2.6
1H9U,X-RAY DIFFRACTION,2.7
1H9V,X-RAY DIFFRACTION,3.0
1H9Z,X-RAY DIFFRACTION,2.5
1HA1,X-RAY DIFFRACTION,1.74
1HA2,X-RAY DIFFRACTION,2.5
1HA4,X-RAY DIFFRACTION,2.4
1HAB,X-RAY DIFFRACTION,N/A
1HAC,X-RAY DIFFRACTION,N/A
1HAG,X-RAY DIFFRACTION,N/A
1HAH,X-RAY DIFFRACTION,N/A
1HAI,X-RAY DIFFRACTION,N/A
1HAK,X-RAY DIFFRACTION,3.0
1HAO,X-RAY DIFFRACTION,2.5
1HAP,X-RAY DIFFRACTION,2.5
1HBA,X-RAY DIFFRACTION,N/A
1HBB,X-RAY DIFFRACTION,N/A
1HBS,X-RAY DIFFRACTION,N/A
1HBT,X-RAY DIFFRACTION,2.0
1HBX,X-RAY DIFFRACTION,3.0
1HCF,X-RAY DIFFRACTION,2.7
1HCG,X-RAY DIFFRACTION,N/A
1HCI,X-RAY DIFFRACTION,2.8
1HCN,X-RAY DIFFRACTION,N/A
1HCO,X-RAY DIFFRACTION,N/A
1HCQ,X-RAY DIFFRACTION,N/A
1HDB,X-RAY DIFFRACTION,N/A
1HDM,X-RAY DIFFRACTION,2.5
1HDT,X-RAY DIFFRACTION,N/A
1HDX,X-RAY DIFFRACTION,N/A
1HDY,X-RAY DIFFRACTION,N/A
1HDZ,X-RAY DIFFRACTION,N/A
1HE1,X-RAY DIFFRACTION,2.0
1HE8,X-RAY DIFFRACTION,3.0
1HEZ,X-RAY DIFFRACTION,2.7
1HF0,X-RAY DIFFRACTION,2.7
1HFH,SOLUTION NMR,N/A
1HGA,X-RAY DIFFRACTION,N/A
1HGB,X-RAY DIFFRACTION,N/A
1HGC,X-RAY DIFFRACTION,N/A
1HGT,X-RAY DIFFRACTION,N/A
1HH4,X-RAY DIFFRACTION,2.7
1HH8,X-RAY DIFFRACTION,1.8
1HHG,X-RAY DIFFRACTION,N/A
1HHH,X-RAY DIFFRACTION,N/A
1HHI,X-RAY DIFFRACTION,N/A
1HHJ,X-RAY DIFFRACTION,N/A
1HHK,X-RAY DIFFRACTION,N/A
1HHO,X-RAY DIFFRACTION,N/A
1HIQ,SOLUTION NMR,N/A
1HIS,SOLUTION NMR,N/A
1HIT,SOLUTION NMR,N/A
1HJ7,SOLUTION NMR,N/A
1HJB,X-RAY DIFFRACTION,3.0
1HJC,X-RAY DIFFRACTION,2.65
1HJV,X-RAY DIFFRACTION,2.75
1HJW,X-RAY DIFFRACTION,2.3
1HJX,X-RAY DIFFRACTION,1.85
1HK0,X-RAY DIFFRACTION,1.25
1HK1,X-RAY DIFFRACTION,2.65
1HK2,X-RAY DIFFRACTION,2.8
1HK3,X-RAY DIFFRACTION,2.8
1HK4,X-RAY DIFFRACTION,2.4
1HK5,X-RAY DIFFRACTION,2.8
1HKB,X-RAY DIFFRACTION,2.79
1HKC,X-RAY DIFFRACTION,2.8
1HKL,X-RAY DIFFRACTION,N/A
1HKN,X-RAY DIFFRACTION,2.0
1HL4,X-RAY DIFFRACTION,1.8
1HL5,X-RAY DIFFRACTION,1.8
1HLC,X-RAY DIFFRACTION,N/A
1HLO,X-RAY DIFFRACTION,2.8
1HLS,SOLUTION NMR,N/A
1HLT,X-RAY DIFFRACTION,N/A
1HMP,X-RAY DIFFRACTION,N/A
1HNA,X-RAY DIFFRACTION,N/A
1HNB,X-RAY DIFFRACTION,N/A
1HNC,X-RAY DIFFRACTION,N/A
1HNF,X-RAY DIFFRACTION,N/A
1HNN,X-RAY DIFFRACTION,2.3
1HNY,X-RAY DIFFRACTION,1.8
1HQR,X-RAY DIFFRACTION,3.2
1HRJ,SOLUTION NMR,N/A
1HRK,X-RAY DIFFRACTION,2.0
1HRN,X-RAY DIFFRACTION,N/A
1HRP,X-RAY DIFFRACTION,N/A
1HS5,SOLUTION NMR,N/A
1HS6,X-RAY DIFFRACTION,1.95
1HSA,X-RAY DIFFRACTION,N/A
1HSB,X-RAY DIFFRACTION,N/A
1HSO,X-RAY DIFFRACTION,2.5
1HSZ,X-RAY DIFFRACTION,2.2
1HT0,X-RAY DIFFRACTION,2.0
1HTB,X-RAY DIFFRACTION,2.37
1HTI,X-RAY DIFFRACTION,N/A
1HTR,X-RAY DIFFRACTION,N/A
1HTV,X-RAY DIFFRACTION,1.9
1HU0,X-RAY DIFFRACTION,2.35
1HUC,X-RAY DIFFRACTION,N/A
1HUI,SOLUTION NMR,N/A
1HUL,X-RAY DIFFRACTION,N/A
1HUM,SOLUTION NMR,N/A
1HUN,SOLUTION NMR,N/A
1HUR,X-RAY DIFFRACTION,N/A
1HUT,X-RAY DIFFRACTION,2.87
1HUW,X-RAY DIFFRACTION,N/A
1HVD,X-RAY DIFFRACTION,2.0
1HVE,X-RAY DIFFRACTION,2.2
1HVF,X-RAY DIFFRACTION,2.0
1HVG,X-RAY DIFFRACTION,3.0
1HVY,X-RAY DIFFRACTION,1.9
1HW8,X-RAY DIFFRACTION,2.08
1HW9,X-RAY DIFFRACTION,2.33
1HWG,X-RAY DIFFRACTION,2.5
1HWH,X-RAY DIFFRACTION,2.9
1HWI,X-RAY DIFFRACTION,2.28
1HWJ,X-RAY DIFFRACTION,2.26
1HWK,X-RAY DIFFRACTION,2.21
1HWL,X-RAY DIFFRACTION,2.1
1HX1,X-RAY DIFFRACTION,1.9
1HXE,X-RAY DIFFRACTION,N/A
1HXF,X-RAY DIFFRACTION,N/A
1HXM,X-RAY DIFFRACTION,3.0
1HXY,X-RAY DIFFRACTION,2.6
1HY3,X-RAY DIFFRACTION,1.8
1HY7,X-RAY DIFFRACTION,1.5
1HYN,X-RAY DIFFRACTION,2.59
1HYR,X-RAY DIFFRACTION,2.7
1HZ8,SOLUTION NMR,N/A
1HZD,X-RAY DIFFRACTION,2.2
1HZH,X-RAY DIFFRACTION,2.7
1HZJ,X-RAY DIFFRACTION,1.5
1HZW,X-RAY DIFFRACTION,2.0
1I00,X-RAY DIFFRACTION,2.5
1I09,X-RAY DIFFRACTION,2.7
1I0E,X-RAY DIFFRACTION,3.5
1I0U,SOLUTION NMR,N/A
1I0Z,X-RAY DIFFRACTION,2.1
1I10,X-RAY DIFFRACTION,2.3
1I1F,X-RAY DIFFRACTION,2.8
1I1R,X-RAY DIFFRACTION,2.4
1I1Y,X-RAY DIFFRACTION,2.2
1I22,X-RAY DIFFRACTION,1.8
1I2M,X-RAY DIFFRACTION,1.63
1I3D,X-RAY DIFFRACTION,1.7
1I3E,X-RAY DIFFRACTION,1.86
1I3K,X-RAY DIFFRACTION,1.5
1I3L,X-RAY DIFFRACTION,1.5
1I3M,X-RAY DIFFRACTION,1.5
1I3N,X-RAY DIFFRACTION,1.5
1I3O,X-RAY DIFFRACTION,2.7
1I49,X-RAY DIFFRACTION,2.8
1I4D,X-RAY DIFFRACTION,2.5
1I4E,X-RAY DIFFRACTION,3.0
1I4F,X-RAY DIFFRACTION,1.4
1I4L,X-RAY DIFFRACTION,2.7
1I4O,X-RAY DIFFRACTION,2.4
1I4T,X-RAY DIFFRACTION,2.6
1I51,X-RAY DIFFRACTION,2.45
1I5K,X-RAY DIFFRACTION,2.7
1I72,X-RAY DIFFRACTION,2.0
1I79,X-RAY DIFFRACTION,2.01
1I7B,X-RAY DIFFRACTION,1.9
1I7C,X-RAY DIFFRACTION,2.4
1I7I,X-RAY DIFFRACTION,2.35
1I7K,X-RAY DIFFRACTION,1.94
1I7M,X-RAY DIFFRACTION,2.24
1I7R,X-RAY DIFFRACTION,2.2
1I7T,X-RAY DIFFRACTION,2.8
1I7U,X-RAY DIFFRACTION,1.8
1I7Z,X-RAY DIFFRACTION,2.3
1I85,X-RAY DIFFRACTION,3.2
1I8L,X-RAY DIFFRACTION,3.0
1I9R,X-RAY DIFFRACTION,3.1
1IAQ,X-RAY DIFFRACTION,2.9
1IAR,X-RAY DIFFRACTION,2.3
1IAS,X-RAY DIFFRACTION,2.9
1IB1,X-RAY DIFFRACTION,2.7
1IB2,X-RAY DIFFRACTION,1.85
1IBC,X-RAY DIFFRACTION,N/A
1IBR,X-RAY DIFFRACTION,2.3
1IBX,SOLUTION NMR,N/A
1ICE,X-RAY DIFFRACTION,N/A
1ICF,X-RAY DIFFRACTION,2.0
1ICT,X-RAY DIFFRACTION,3.0
1ICW,X-RAY DIFFRACTION,2.01
1ID3,X-RAY DIFFRACTION,3.1
1IDN,X-RAY DIFFRACTION,2.7
1IGL,SOLUTION NMR,N/A
1IGM,X-RAY DIFFRACTION,N/A
1IGR,X-RAY DIFFRACTION,2.6
1IHI,X-RAY DIFFRACTION,3.0
1IHS,X-RAY DIFFRACTION,N/A
1IHT,X-RAY DIFFRACTION,N/A
1II4,X-RAY DIFFRACTION,2.7
1II6,X-RAY DIFFRACTION,2.1
1IIE,SOLUTION NMR,N/A
1III,X-RAY DIFFRACTION,2.0
1IIK,X-RAY DIFFRACTION,2.0
1IIL,X-RAY DIFFRACTION,2.3
1IJ9,X-RAY DIFFRACTION,3.0
1IJK,X-RAY DIFFRACTION,2.6
1IJN,X-RAY DIFFRACTION,1.7
1IJQ,X-RAY DIFFRACTION,1.5
1IJU,X-RAY DIFFRACTION,1.4
1IJV,X-RAY DIFFRACTION,1.2
1IK9,X-RAY DIFFRACTION,2.3
1IKF,X-RAY DIFFRACTION,N/A
1IKN,X-RAY DIFFRACTION,2.3
1IL0,X-RAY DIFFRACTION,2.2
1IL8,SOLUTION NMR,N/A
1ILP,SOLUTION NMR,N/A
1ILQ,SOLUTION NMR,N/A
1ILR,X-RAY DIFFRACTION,N/A
1IM3,X-RAY DIFFRACTION,2.2
1IM9,X-RAY DIFFRACTION,2.8
1IMA,X-RAY DIFFRACTION,N/A
1IMB,X-RAY DIFFRACTION,N/A
1IMC,X-RAY DIFFRACTION,N/A
1IMD,X-RAY DIFFRACTION,N/A
1IME,X-RAY DIFFRACTION,N/A
1IMH,X-RAY DIFFRACTION,2.85
1IMX,X-RAY DIFFRACTION,1.82
1IO4,X-RAY DIFFRACTION,3.0
1IOE,X-RAY DIFFRACTION,2.9
1IOG,SOLUTION NMR,N/A
1IOH,SOLUTION NMR,N/A
1IP3,X-RAY DIFFRACTION,1.8
1IP7,X-RAY DIFFRACTION,1.8
1IQD,X-RAY DIFFRACTION,2.0
1IQE,X-RAY DIFFRACTION,2.9
1IQF,X-RAY DIFFRACTION,3.2
1IQG,X-RAY DIFFRACTION,2.6
1IQH,X-RAY DIFFRACTION,3.0
1IQI,X-RAY DIFFRACTION,2.9
1IQJ,X-RAY DIFFRACTION,3.0
1IQK,X-RAY DIFFRACTION,2.9
1IQL,X-RAY DIFFRACTION,2.7
1IQM,X-RAY DIFFRACTION,2.6
1IQN,X-RAY DIFFRACTION,2.6
1IRA,X-RAY DIFFRACTION,2.7
1IRD,X-RAY DIFFRACTION,1.25
1IRI,X-RAY DIFFRACTION,2.4
1IRJ,X-RAY DIFFRACTION,2.1
1ISF,X-RAY DIFFRACTION,2.5
1ISG,X-RAY DIFFRACTION,2.6
1ISH,X-RAY DIFFRACTION,2.4
1ISI,X-RAY DIFFRACTION,2.1
1ISJ,X-RAY DIFFRACTION,2.3
1ISM,X-RAY DIFFRACTION,3.0
1IT6,X-RAY DIFFRACTION,2.0
1ITB,X-RAY DIFFRACTION,2.5
1ITQ,X-RAY DIFFRACTION,2.3
1ITU,X-RAY DIFFRACTION,2.0
1ITV,X-RAY DIFFRACTION,1.95
1IU1,X-RAY DIFFRACTION,1.8
1IVH,X-RAY DIFFRACTION,2.6
1IVO,X-RAY DIFFRACTION,3.5
1IVY,X-RAY DIFFRACTION,2.2
1IWQ,X-RAY DIFFRACTION,2.0
1IYH,X-RAY DIFFRACTION,1.7
1IYI,X-RAY DIFFRACTION,1.8
1IYJ,X-RAY DIFFRACTION,3.1
1J0W,X-RAY DIFFRACTION,2.3
1J1A,X-RAY DIFFRACTION,2.2
1J1B,X-RAY DIFFRACTION,1.7
1J1C,X-RAY DIFFRACTION,2.0
1J1D,X-RAY DIFFRACTION,2.6
1J1E,X-RAY DIFFRACTION,3.3
1J1J,X-RAY DIFFRACTION,2.2
1J1L,X-RAY DIFFRACTION,2.1
1J2E,X-RAY DIFFRACTION,2.6
1J2J,X-RAY DIFFRACTION,1.6
1J2X,X-RAY DIFFRACTION,2.0
1J3Y,X-RAY DIFFRACTION,1.55
1J3Z,X-RAY DIFFRACTION,1.6
1J40,X-RAY DIFFRACTION,1.45
1J41,X-RAY DIFFRACTION,1.45
1J4R,X-RAY DIFFRACTION,1.79
1J72,X-RAY DIFFRACTION,2.5
1J73,X-RAY DIFFRACTION,2.0
1J78,X-RAY DIFFRACTION,2.31
1J7D,X-RAY DIFFRACTION,1.85
1J7E,X-RAY DIFFRACTION,2.37
1J7S,X-RAY DIFFRACTION,2.2
1J7V,X-RAY DIFFRACTION,2.9
1J7W,X-RAY DIFFRACTION,2.0
1J7Y,X-RAY DIFFRACTION,1.7
1J86,X-RAY DIFFRACTION,3.2
1J87,X-RAY DIFFRACTION,3.2
1J88,X-RAY DIFFRACTION,3.2
1J89,X-RAY DIFFRACTION,4.1
1J8H,X-RAY DIFFRACTION,2.4
1J96,X-RAY DIFFRACTION,1.25
1J9C,X-RAY DIFFRACTION,2.9
1JA8,X-RAY DIFFRACTION,2.1
1JBQ,X-RAY DIFFRACTION,2.6
1JBU,X-RAY DIFFRACTION,2.0
1JCA,X-RAY DIFFRACTION,2.5
1JCO,SOLUTION NMR,N/A
1JCQ,X-RAY DIFFRACTION,2.3
1JCZ,X-RAY DIFFRACTION,1.55
1JD0,X-RAY DIFFRACTION,1.5
1JDH,X-RAY DIFFRACTION,1.9
